--Name||NpcParamID||NpcThinkID||CharaInitID||SpEffect,Speffect,SpEffect
Astel, Stars of Darkness (C) (Ainsel River)||46202060||46201000||-1||-1
Astel, Stars of Darkness (C) (Ainsel River) 2||46202062||46201000||-1||-1
Astel, Stars of Darkness (D) (Perfumer's Grotto)||46202030||46201500||-1||-1
Astel, Stars of Darkness (Snowfield Mine Clone) (E) (Yelough Anix Tunnel)||46209152||46209100||-1||-1

--Runebear
Runebear (Deeproot Depths)||46300766||46300000||-1||-1
Runebear (Deeproot Depths) 2||46300066||46300000||-1||-1
Runebear (Boss) (Earthbore Cave)||46300912||46300000||-1||-1
Runebear (Liurnia of the Lakes)||46300020||46300000||-1||-1
Runebear (Mt. Gelmir)||46300032||46300000||-1||-1
Runebear (Altus Plateau)||46300030||46300000||-1||-1
Runebear (Limgrave)||46300410||46300000||-1||-1
Runebear (m60_44_37_10)||46300010||46300000||-1||5000
Runebear (m60_45_39_10)||46300010||46300000||-1||-1
Runebear (Capital Outskirts)||46300033||46300000||-1||-1
White Runebear (Consecrated Snowfield)||46300152||46300000||-1||-1
Elite Runebear (Caelid)||46300240||46300000||-1||-1
Elite Runebear (Consecrated Snowfield)||46300652||46300000||-1||-1
Runebear (m60_45_37_10)||46300310||46300010||-1||-1
Runebear (Dragonbarrow Cave)||46300342||46300020||-1||-1
White Runebear (Consecrated Snowfield) 2||46300152||46300052||-1||-1

--Ulcerated Tree Spirit
Ulcerated Tree Spirit (Stormveil Castle)||46400014||46400000||-1||18872
Ulcerated Tree Spirit (Leyndell, Royal Capital)||46400034||46400000||-1||-1
Ulcerated Tree Spirit (Leyndell, Ashen Capital)||46400070||46400000||-1||5000
Ulcerated Tree Spirit (Leyndell, Ashen Capital) 2||46400070||46400000||-1||-1
Ulcerated Tree Spirit (Boss) (Stranded Graveyard)||46400007||46400007||-1||-1
Ulcerated Tree Spirit (Boss) (Mt. Gelmir)||46400032||46400032||-1||5000
Ulcerated Tree Spirit (Capital Outskirts)||46400033||46400033||-1||18874
Ulcerated Tree Spirit (Miquella's Haligtree)||46400156||46400056||-1||-1
Ulcerated Tree Spirit (Ainsel River)||46400162||46400062||-1||-1
Ulcerated Tree Spirit (Boss) (B) (Giants' Mountaintop Catacombs)||46400950||46400800||-1||-1
Ulcerated Tree Spirit (Boss) (B) (War-Dead Catacombs)||46400942||46400842||-1||-1

--Dragonkin Soldier
Dragonkin Soldier (Nokstella) (Ainsel River)||46500060||46500100||-1||4800
Dragonkin Soldier Ice (Ainsel River)||46500160||46500100||-1||4800
Dragonkin Soldier (Lake of Rot) (B) (Ainsel River)||46500262||46500200||-1||-1
Dragonkin Soldier (Nokron) (B) (Siofra River)||46500265||46500265||-1||-1
Dragonkin Soldier Phantom (B) (Consecrated Snowfield)||46500352||46500300||-1||-1
Dragonkin Soldier Phantom (B) (Consecrated Snowfield) 2||46500352||46500310||-1||13222
Dragonkin Soldier Phantom (B) (Consecrated Snowfield) 3||46500352||46500310||-1||-1

--Golem
Golem (Leyndell, Royal Capital)||46600034||46600000||-1||-1
Guardian Golem (Leyndell, Ashen Capital)||46600070||46600000||-1||-1
Guardian Golem (Liurnia of the Lakes)||46606020||46600000||-1||-1
Guardian Golem (Mt. Gelmir)||46600030||46600000||-1||5000
Guardian Golem (Stormhill)||46606010||46600000||-1||-1
Guardian Golem (Capital Outskirts)||46600133||46600000||-1||-1
Guardian Golem (Greyoll's Dragonbarrow)||46604142||46600000||-1||-1
Guardian Golem (Mountaintops of the Giants)||46602050||46600000||-1||-1
Golem (Boss) (B) (Highroad Cave)||46600910||46600100||-1||-1
Guardian Golem (C) (Divine Tower of Limgrave)||46600010||46600300||-1||-1
Guardian Golem (C) (Divine Tower of Limgrave) 2||46600010||46600301||-1||-1
Guardian Golem (C) (Liurnia of the Lakes)||46600030||46600330||-1||-1
Guardian Golem (D) (Far Northwest Caelid)||46605140||46601000||-1||-1
Guardian Golem (D) (Liurnia of the Lakes)||46601030||46601000||-1||-1
Guardian Golem (D) (Caelid)||46605040||46601000||-1||-1
Guardian Golem (D) (Southwest Mountaintops)||46609050||46601050||-1||12184
Guardian Golem (D) (Divine Tower of Limgrave)||46601010||46601100||-1||12183
Guardian Golem (D) (Southeast Weeping Peninsula Coast)||46607012||46601100||-1||-1
Guardian Golem (D) (Northeast Capital Outskirts)||46607033||46601133||-1||-1
Guardian Golem (E) (Northeast Capital Outskirts)||46607033||46601233||-1||-1

--Ancestor Spirit
Ancestor Spirit (Nonregal) (Siofra River)||46700964||46700100||-1||-1
Ancestor Spirit (Regal) (Nokron, Eternal City)||46700065||46700100||-1||-1

--Fallingstar Beast
Fallingstar Beast (Sellia Tunnel) (Sellia Crystal Tunnel)||46801940||46800000||-1||-1
Full-Grown Fallingstar Beast (Volcano Top) (B) (Mt. Gelmir)||46800032||46800930||-1||-1
Fallingstar Beast (Altus Plateau) (B) (Altus Plateau)||46801930||46800930||-1||-1

--Grafted Scion
Grafted Scion (Stormveil Castle)||46900014||46900000||-1||16290
Grafted Scion (Liurnia of the Lakes) (Liurnia of the Lakes)||46900020||46900000||-1||-1
Grafted Scion (Fringefolk Grave) (Stranded Graveyard)||46900007||46900007||-1||-1
Grafted Scion (Mt. Gelmir) (Mt. Gelmir)||46900032||46900032||-1||5000,16283,16284,16292
Grafted Scion (Boss) (B) (Chapel of Anticipation)||46900008||46900900||-1||16291

--Rykard, Lord of Blasphemy
Rykard, Lord of Blasphemy (Volcano Manor)||47101038||47100000||-1||-1
God-Devouring Serpent (Volcano Manor)||47100038||47100000||-1||-1

--Godfrey, First Elden Lord
Godfrey, First Elden Lord (Phantom) (Leyndell, Royal Capital)||47200134||47200000||-1||-1
Godfrey, First Elden Lord (B) (Leyndell, Ashen Capital)||47200070||47200900||-1||-1

--Hoarah Loux
Hoarah Loux (Leyndell, Ashen Capital)||47210070||47210900||-1||-1

--Starscourge Radahn
Starscourge Radahn (Southeast Caelid)||47300040||47300000||-1||-1

--Godrick the Grafted
Godrick the Grafted (Stormveil Castle)||47500014||47500000||-1||-1
Godefroy the Grafted (Altus) (Altus Plateau)||47500030||47500000||-1||5260

--Fire Giant
Fire Giant (Phase 1) (Southeast Mountaintops)||47600050||47600900||-1||-1
Fire Giant (Phase 2) (Southeast Mountaintops)||47601050||47600900||-1||-1

--Gargoyle/Black Blade Kindred
Black Blade Kindred (Leyndell, Ashen Capital)||47700070||47700000||-1||-1
Black Blade Kindred (Capital Outskirts)||47700033||47700000||-1||-1
Black Blade Kindred (Greyoll's Dragonbarrow)||47700000||47700000||-1||-1
Black Blade Kindred (Greyoll's Dragonbarrow) 2||47701000||47700000||-1||-1
Valiant Gargoyle (Twinblade) (B) (Siofra River)||47700165||47700200||-1||-1
Black Blade Kindred (C) (Leyndell, Royal Capital)||47701034||47701000||-1||-1
Valiant Gargoyle (D) (Siofra River)||47701165||47701200||-1||-1
Black Blade Kindred Ruin (E) (Leyndell, Royal Capital)||47702034||47702000||-1||-1
Black Blade Kindred Ruin (E) (Deeproot Depths)||47702066||47702000||-1||4800
Black Blade Kindred Ruin (F) (Leyndell, Royal Capital)||47702034||47702100||-1||-1
Black Blade Kindred Ruin (F) (Deeproot Depths)||47702066||47702100||-1||4800
Black Blade Kindred Ruin (F) (Deeproot Depths) 2||47702066||47702100||-1||17638,4800
Black Blade Kindred Ruin (F) (Deeproot Depths) 3||47702066||47702100||-1||17639,4800
Black Blade Kindred (G) (Mountaintops of the Giants)||47700250||47705950||-1||-1
Black Blade Kindred (H) (Greyoll's Dragonbarrow)||47701242||47706900||-1||-1

--Mohg, Lord of Blood
Mohg, Lord of Blood (Mohgwyn Palace)||48000068||48000000||-1||-1
Mohg, The Omen (Sewers) (Subterranean Shunning-Grounds)||48001935||48000000||-1||-1

--Erdtree Avatar
Erdtree Avatar (Leyndell, Royal Capital)||48100034||48100000||-1||-1
Erdtree Avatar (Deeproot Depths)||48100066||48100000||-1||-1
Erdtree Avatar (North Liurnia) (Bellum Highway)||48100020||48100000||-1||-1
Erdtree Avatar (Mountaintops of the Giants)||48100150||48100000||-1||-1
Erdtree Avatar (South Liurnia) (B) (Liurnia of the Lakes)||48100920||48100900||-1||-1
Erdtree Avatar (Boss) (B) (Weeping Peninsula)||48100012||48100900||-1||-1
Putrid Erdtree Avatar (Miquella's Haligtree)||48110056||48110000||-1||-1
Putrid Erdtree Avatar (Greyoll's Dragonbarrow)||48110042||48110000||-1||-1
Putrid Erdtree Avatar (Caelid)||48110040||48110040||-1||-1
Putrid Erdtree Avatar (Snowfield) (B) (Mountaintops of the Giants)||48110052||48110952||-1||-1

--Omenkiller
Omenkiller (Leyndell, Royal Capital)||48208034||48200000||-1||-1
Omenkiller (Volcano Manor)||48208138||48200000||-1||-1
Omenkiller (Volcano Manor) 2||48208038||48200000||-1||-1
Omenkiller (Boss Village) (Perfumer's Grotto)||48200930||48200000||-1||-1
Omenkiller (Altus Plateau)||48208030||48200000||-1||-1
Omenkiller (Caelid)||48200100||48200000||-1||-1
Omenkiller (B) (Greyoll's Dragonbarrow)||48200100||48200500||-1||-1
Omenkiller (Boss) (C) (Liurnia of the Lakes)||48200920||48200900||-1||-1

--Magma Wyrm
Magma Wyrm (Volcano Manor)||49100038||49100000||-1||-1
Magma Wyrm (Boss) (Gael Tunnel)||49100940||49100000||-1||-1
Magma Wyrm Makar (Boss) (B) (Ruin-Strewn Precipice)||49100026||49100926||-1||-1
Magma Wyrm (Boss) (B) (Mt. Gelmir)||49100032||49100932||-1||-1
Great Wyrm Theodorix (Boss) (C) (Mountaintops of the Giants)||49110052||49100952||-1||-1

--Tibia Mariner
Tibia Mariner (Mountaintops of the Giants)||49500050||49500050||-1||15349
Tibia Mariner (Boss) (B) (Liurnia of the Lakes)||49500020||49500900||-1||15348
Tibia Mariner (Limgrave) (B) (m60_45_39_10)||49500010||49500900||-1||15347
Tibia Mariner (Boss) (B) (Altus Plateau)||49500032||49500932||-1||15346

--Giant Skeleton Torso
Giant Skeleton Torso (Mountaintops of the Giants)||49600050||49600050||-1||5020
Giant Skeleton Torso (Mohgwyn Palace)||49600168||49600068||-1||-1
Giant Skeleton Torso (B) (Altus Plateau)||49600032||49600932||-1||15346

--Death Rite Bird
Death Rite Bird (Liurnia of the Lakes)||49801020||49800100||-1||-1
Death Bird (Liurnia) (Liurnia of the Lakes)||49800020||49800100||-1||-1
Death Bird (Limgrave) (Stormhill)||49800010||49800100||-1||-1
Death Bird (Weeping Peninsula) (Weeping Peninsula)||49800012||49800100||-1||-1
Death Bird (Altus) (m60_44_53_10)||49800033||49800100||-1||-1
Death Rite Bird (Consecrated Snowfield)||49801052||49800100||-1||-1
Death Rite Bird (Caelid)||49801040||49800100||-1||-1
Death Rite Bird (B) (Mountaintops of the Giants)||49801050||49800950||-1||-1

--Wildlife
Eagle (Stormveil Castle)||60010014||60010000||-1||-1
Eagle (Siofra River)||60010064||60010000||-1||-1
Eagle (Siofra River) 2||60010065||60010000||-1||-1
Eagle (m60_46_38_10)||60010010||60010000||-1||-1
Eagle (Liurnia of the Lakes)||60010022||60010000||-1||-1
Eagle (Liurnia)||60010020||60010000||-1||-1
Eagle (Mt. Gelmir)||60010032||60010000||-1||-1
Eagle (Altus Plateau)||60010030||60010000||-1||-1
Eagle (Weeping Peninsula)||60010012||60010000||-1||-1
Eagle (m60_45_53_10)||60010033||60010000||-1||-1
Eagle (Consecrated Snowfield)||60010052||60010000||-1||-1
Eagle (Greyoll's Dragonbarrow)||60010042||60010000||-1||-1
Eagle (Caelid)||60010040||60010000||-1||-1
Eagle (Mountaintops of the Giants)||60010050||60010000||-1||19055,19058
Eagle (Mountaintops of the Giants) 2||60010050||60010050||-1||19055,19058
Eagle (B) (Divine Tower of Limgrave)||60010010||60011000||-1||-1
Deer (Siofra River)||60100064||60100000||-1||11400
Deer (Siofra River) 2||60100064||60100000||-1||-1
Deer (Siofra River) 3||60100065||60100000||-1||5000
Deer (Siofra River) 4||60100065||60100000||-1||-1
Deer (Siofra River) 5||60100065||60100000||-1||11400
Deer (Nokron, Eternal City)||60100965||60100000||-1||-1
Deer (Liurnia of the Lakes)||60100022||60100000||-1||-1
Deer (Stormhill)||60100020||60100000||-1||-1
Deer (Mt. Gelmir)||60100032||60100000||-1||-1
Deer (Altus Plateau)||60100030||60100000||-1||-1
Deer (m60_45_39_10)||60100010||60100000||-1||-1
Deer (Capital Outskirts)||60100033||60100000||-1||-1
Deer (Weeping Peninsula)||60100012||60100000||-1||-1
Deer (m60_44_37_10)||60100009||60100000||-1||-1
Deer (m60_45_39_10) 2||60100000||60100000||-1||-1
Deer (Consecrated Snowfield)||60100052||60100000||-1||-1
Deer (Mountaintops of the Giants)||60100050||60100000||-1||19055,19058
Deer (Greyoll's Dragonbarrow)||60100042||60100000||-1||-1
Deer (Dragonbarrow Cave)||60100042||60100010||-1||-1
Deer (Mountaintops of the Giants) 2||60100050||60100050||-1||19055,19058
Bear (Weeping Peninsula)||60310012||60300000||-1||-1
Bear (B) (Liurnia of the Lakes)||60310022||60310000||-1||-1
Bear (B) (Mt. Gelmir)||60310032||60310000||-1||-1
Bear (B) (Liurnia of the Lakes) 2||60310020||60310000||-1||-1
Bear (B) (Altus Plateau)||60310030||60310000||-1||-1
Bear (B) (m60_46_36_10)||60310010||60310000||-1||-1
Bear (B) (Capital Outskirts)||60310033||60310000||-1||-1
Bear (B) (Consecrated Snowfield)||60310052||60310000||-1||-1
Bear (B) (Greyoll's Dragonbarrow)||60310042||60310000||-1||-1
Owl (Liurnia of the Lakes)||60400022||60400000||-1||-1
Owl (Liurnia of the Lakes) 2||60400020||60400000||-1||-1
Owl (Capital Outskirts)||60400030||60400000||-1||-1
Owl (m60_45_38_10)||60400010||60400000||-1||-1
Owl (Weeping Peninsula)||60400012||60400000||-1||-1
Owl (Capital Outskirts) 2||60400033||60400000||-1||-1
Owl (Mountaintops of the Giants)||60400050||60400050||-1||19055,19058
Boar (Siofra River)||60500064||60500000||-1||-1
Boar (Nokron, Eternal City)||60500965||60500000||-1||-1
Boar (Liurnia of the Lakes)||60500022||60500000||-1||-1
Boar (Altus Plateau)||60500030||60500000||-1||-1
Boar (m60_46_38_10)||60500010||60500000||-1||-1
Boar (Weeping Peninsula)||60500012||60500000||-1||-1
Boar (m60_45_39_10)||60500000||60500000||-1||-1
Boar (B) (Altus Plateau)||60501030||60501000||-1||-1
Boar (B) (m60_45_38_10)||60501010||60501000||-1||-1
Goat (Siofra River)||60600064||60600000||-1||-1
Goat (Siofra River) 2||60600065||60600000||-1||-1
Goat (Nokron, Eternal City)||60600965||60600000||-1||-1
Goat (Liurnia of the Lakes)||60600020||60600000||-1||-1
Goat (Capital Outskirts)||60600030||60600000||-1||-1
Goat (Mt. Gelmir)||60600032||60600000||-1||-1
Goat (Weeping Peninsula)||60600012||60600000||-1||-1
Goat (m60_46_38_10)||60600010||60600000||-1||-1
Goat (Altus Plateau)||60603000||60600000||-1||-1
Goat (Altus Plateau) 2||60603030||60600000||-1||-1
Goat (Capital Outskirts) 2||60600033||60600000||-1||-1
Goat (m60_45_39_10)||60600000||60600000||-1||-1
Goat (Consecrated Snowfield)||60600052||60600000||-1||-1
Goat (Greyoll's Dragonbarrow)||60600042||60600000||-1||-1
Goat (Caelid)||60600040||60600000||-1||-1
Goat (Mountaintops of the Giants)||60600050||60600000||-1||19055,19058
Goat (Mountaintops of the Giants) 2||60600040||60600000||-1||19055,19058
Goat (B) (Siofra River)||60600064||60601000||-1||-1
Goat (B) (Altus Plateau)||60605030||60601000||-1||-1
Goat (B) (m60_44_38_10)||60602010||60601000||-1||-1
Goat (B) (Limgrave)||60601010||60601000||-1||-1
Goat (B) (Altus Plateau) 2||60604030||60601000||-1||-1
Goat (B) (Consecrated Snowfield)||60602052||60601000||-1||-1
Goat (B) (Greyoll's Dragonbarrow)||60601042||60601000||-1||-1
Goat (B) (Greyoll's Dragonbarrow) 2||60602042||60601000||-1||-1
Goat (B) (Caelid)||60601040||60601000||-1||-1
Gull (Moonlight Altar)||60700022||60700000||-1||-1
Gull (Weeping Peninsula)||60700020||60700000||-1||-1
Gull (Weeping Peninsula) 2||60700012||60700000||-1||-1
Gull (m60_46_37_10)||60700010||60700000||-1||-1
Gull (Caelid)||60700040||60700000||-1||-1
Gull (Greyoll's Dragonbarrow)||60700042||60700000||-1||-1
Turtle (Siofra River)||60900064||60900000||-1||-1
Turtle (Moonlight Altar)||60900022||60900000||-1||-1
Turtle (Liurnia of the Lakes)||60900020||60900000||-1||-1
Turtle (Liurnia of the Lakes) 2||60900020||60900000||-1||4315
Turtle (Altus Plateau)||60900030||60900000||-1||-1
Turtle (Weeping Peninsula)||60900012||60900000||-1||-1
Turtle (m60_45_39_10)||60900010||60900000||-1||-1
Turtle (m60_44_52_10)||60900033||60900000||-1||-1
Turtle (Weeping Peninsula) 2||60900012||60900000||-1||4315
Turtle (Caelid)||60900040||60900000||-1||-1
Turtle (Caelid) 2||60900042||60900000||-1||-1
Turtle Large (Moonlight Altar)||60911022||60910000||-1||4315
Miriel, Pastor of Vows (Liurnia of the Lakes)||60910020||60910000||-1||-1
Springhare (Nokron, Eternal City)||61000965||60600000||-1||-1
Springhare (B) (Siofra River)||61000065||61000000||-1||-1
Springhare (B) (Siofra River) 2||61000064||61000000||-1||-1
Springhare (B) (Liurnia of the Lakes)||61000022||61000000||-1||-1
Springhare (B) (Limgrave)||61000020||61000000||-1||-1
Springhare (B) (Capital Outskirts)||61000030||61000000||-1||-1
Springhare (B) (Altus Plateau)||61000032||61000000||-1||-1
Springhare (B) (m60_46_38_10)||61000010||61000000||-1||-1
Springhare (B) (Weeping Peninsula)||61000012||61000000||-1||-1
Springhare (B) (m60_45_53_10)||61000033||61000000||-1||-1
Springhare (B) (Capital Outskirts) 2||61000000||61000000||-1||-1
Springhare (B) (Consecrated Snowfield)||61000052||61000000||-1||-1
Springhare (B) (Mountaintops of the Giants)||61000150||61000000||-1||19055,19058
Springhare (B) (Mountaintops of the Giants) 2||61000050||61000000||-1||19055,19058
Springhare (B) (Dragonbarrow Cave)||61000042||61000010||-1||-1

--Giant Dragonfly
Giant Dragonfly (Siofra River)||60800064||60800000||-1||-1
Giant Dragonfly (Liurnia of the Lakes)||60800020||60800000||-1||-1
Giant Dragonfly (Mt. Gelmir)||60800032||60800000||-1||-1
Giant Dragonfly (Altus Plateau)||60800030||60800000||-1||-1
Giant Dragonfly (Weeping Peninsula)||60800012||60800000||-1||-1
Giant Dragonfly (m60_46_38_10)||60800010||60800000||-1||-1
Giant Dragonfly (m60_44_52_10)||60800033||60800000||-1||-1
Giant Dragonfly (Caelid)||60800040||60800000||-1||-1
Giant Dragonfly (Consecrated Snowfield)||60800052||60800000||-1||-1
Giant Dragonfly (Bellum Highway)||60810020||60810000||-1||-1
Giant Dragonfly (Altus Plateau) 2||60810030||60810000||-1||-1
Giant Dragonfly (Capital Outskirts)||60810033||60810000||-1||-1
Giant Dragonfly (m60_45_39_10)||60810010||60810000||-1||-1
Giant Dragonfly (Weeping Peninsula) 2||60810012||60810000||-1||-1
Giant Dragonfly (Caelid) 2||60810040||60810000||-1||-1
Giant Dragonfly (Mountaintops of the Giants)||60810052||60810000||-1||-1
Giant Dragonfly (Greyoll's Dragonbarrow)||60810042||60810000||-1||-1
Aeonia Giant Dragonfly (Caelid)||60820040||60820000||-1||-1

--Horse/Mule
Night's Cavalry Horse (Liurnia of the Lakes)||31600020||31600000||-1||-1
Night's Cavalry Horse (Altus Plateau)||31600030||31600000||-1||-1
Night's Cavalry Horse (Limgrave) (Limgrave)||31600010||31600000||-1||-1
Night's Cavalry Horse (Weeping Peninsula) (Weeping Peninsula)||31600012||31600000||-1||-1
Night's Cavalry Horse (Mountaintops of the Giants)||31600050||31600000||-1||-1
Night's Cavalry Horse (Caelid)||31600040||31600000||-1||-1
Night's Cavalry Horse (Greyoll's Dragonbarrow)||31600042||31600000||-1||-1
Night's Cavalry Horse (Southwest Mountaintops)||31600052||31600052||-1||-1
Nomadic Merchant Mule (Liurnia of the Lakes)||32101720||32100000||-1||-1
Nomadic Merchant Mule (Liurnia of the Lakes) 2||32101820||32100000||-1||-1
Nomadic Merchant Mule (Mt. Gelmir)||32102132||32100000||-1||-1
Nomadic Merchant Mule (Liurnia of the Lakes) 3||32101520||32100000||-1||-1
Nomadic Merchant Mule (Weeping Peninsula)||32101612||32100000||-1||-1
Nomadic Merchant Mule (Limgrave)||32101310||32100000||-1||-1
Nomadic Merchant Mule (Limgrave) 2||32100010||32100000||-1||-1
Nomadic Merchant Mule (Capital Outskirts)||32101933||32100000||-1||-1
Nomadic Merchant Mule (Weeping Peninsula) 2||32101412||32100000||-1||-1
Nomadic Merchant Mule (Limgrave) 3||32101210||32100000||-1||-1
Nomadic Merchant Mule (Limgrave) 4||32103010||32100000||-1||-1
Nomadic Merchant Mule (Caelid)||32102240||32100000||-1||-1
Nomadic Merchant Mule (Greyoll's Dragonbarrow)||32102542||32100000||-1||-1
Nomadic Merchant Mule (Caelid) 2||32102340||32100000||-1||-1
Nomadic Merchant Mule (Mountaintops of the Giants)||32102650||32100000||-1||-1
Kaiden Sellsword Horse (m60_44_37_10)||40600010||40600000||-1||-1
Kaiden Sellsword Horse (Limgrave)||40600010||40600000||-1||5004
Godrick Knight's Horse (Weeping Peninsula)||43610012||43610000||-1||-1
Godrick Knight's Horse (Stormhill)||43610010||43610000||-1||-1
Cuckoo Knight's Horse (Bellum Highway)||43620020||43620000||-1||-1
Leyndell Knight's Horse (Divine Tower of East Altus)||43630050||43630000||-1||-1
Leyndell Knight's Horse (Altus Plateau)||43630030||43630000||-1||-1
